hour,wind_electricity_kW,wind_electricity_year24_degraded_kW,solar_electricity_kW,solar_electricity_year24_degraded_kW,battery_net_power_kW,battery_electricity_out_kW,battery_soc_fraction,curtailment_kW
2733,30394.368464769355,,0.0,,20000.0,-0.0,1.0,10394.368464769355
2734,99653.08560482415,,0.0,,20000.0,-0.0,1.0,79653.08560482415
2735,168591.5489567319,,0.0,,20000.0,-0.0,1.0,148591.5489567319
2736,210027.74095708577,,0.0,,20000.0,-0.0,1.0,190027.74095708577
2737,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2738,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2739,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2740,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2741,220293.93459035727,,-0.0,,20000.0,-0.0,1.0,200293.93459035727
2742,220293.93459035727,,1998.6532380603626,,20000.0,-0.0,1.0,202292.58782841763
2743,220293.93459035727,,13734.395305346929,,20000.0,-0.0,1.0,214028.3298957042
2744,220293.93459035727,,35418.09380943145,,20000.0,-0.0,1.0,235712.02839978872
2745,220293.93459035727,,67224.9525576893,,20000.0,-0.0,1.0,267518.8871480466
2746,216228.95930504164,,97140.89751620908,,20000.0,-0.0,1.0,293369.85682125075
2747,220293.93459035727,,136928.3626566873,,20000.0,-0.0,1.0,337222.29724704457
2748,220293.93459035727,,150000.0,,20000.0,-0.0,1.0,350293.93459035724
2749,220293.93459035727,,150000.0,,20000.0,-0.0,1.0,350293.93459035724
2750,220293.93459035727,,150000.0,,20000.0,-0.0,1.0,350293.93459035724
2751,210963.0653527392,,150000.0,,20000.0,-0.0,1.0,340963.0653527392
2752,138542.2405665029,,150000.0,,20000.0,-0.0,1.0,268542.2405665029
2753,78244.6561478698,,150000.0,,20000.0,-0.0,1.0,208244.6561478698
2754,50212.61913302428,,135615.91419987273,,20000.0,-0.0,1.0,165828.533332897
2755,97451.98066064133,,2653.2043330216793,,20000.0,-0.0,1.0,80105.18499366302
2756,95437.82678009055,,0.0,,20000.0,-0.0,1.0,75437.82678009055
2757,163529.0988202684,,0.0,,20000.0,-0.0,1.0,143529.0988202684
2758,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2759,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2760,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2761,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2762,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2763,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2764,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2765,220293.93459035727,,-0.0,,20000.0,-0.0,1.0,200293.93459035727
2766,220293.93459035727,,39.80313129362153,,20000.0,-0.0,1.0,200333.7377216509
2767,220293.93459035727,,2611.2650168077657,,20000.0,-0.0,1.0,202905.19960716504
2768,220293.93459035727,,6103.896623788046,,20000.0,-0.0,1.0,206397.83121414532
2769,220293.93459035727,,9107.879807789528,,20000.0,-0.0,1.0,209401.8143981468
2770,220293.93459035727,,40494.65481205934,,20000.0,-0.0,1.0,240788.5894024166
2771,220293.93459035727,,73577.84852327681,,20000.0,-0.0,1.0,273871.7831136341
2772,220293.93459035727,,125924.36348862576,,20000.0,-0.0,1.0,326218.29807898303
2773,220293.93459035727,,150000.0,,20000.0,-0.0,1.0,350293.93459035724
2774,220293.93459035727,,137651.76947775963,,20000.0,-0.0,1.0,337945.7040681169
2775,0.0,,145370.80078262367,,20000.0,-0.0,1.0,125370.80078262367
2776,220293.93459035727,,118021.02798046397,,20000.0,-0.0,1.0,318314.9625708212
2777,220293.93459035727,,150000.0,,20000.0,-0.0,1.0,350293.93459035724
2778,220293.93459035727,,123733.9477896036,,20000.0,-0.0,1.0,324027.88237996085
2779,220293.93459035727,,2579.768644933925,,20000.0,-0.0,1.0,202873.7032352912
2780,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2781,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2782,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2783,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2784,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2785,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2786,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2787,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2788,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2789,220293.93459035727,,-0.0,,20000.0,-0.0,1.0,200293.93459035727
2790,220293.93459035727,,4967.090529087153,,20000.0,-0.0,1.0,205261.0251194444
2791,220293.93459035727,,18676.308645929435,,20000.0,-0.0,1.0,218970.2432362867
2792,220293.93459035727,,35495.184371613075,,20000.0,-0.0,1.0,235789.11896197035
2793,220293.93459035727,,70303.70545084994,,20000.0,-0.0,1.0,270597.6400412072
2794,220293.93459035727,,107917.11053136968,,20000.0,-0.0,1.0,308211.04512172693
2795,220293.93459035727,,136590.50756248334,,20000.0,-0.0,1.0,336884.4421528406
2796,220293.93459035727,,150000.0,,20000.0,-0.0,1.0,350293.93459035724
2797,220293.93459035727,,150000.0,,20000.0,-0.0,1.0,350293.93459035724
2798,220293.93459035727,,150000.0,,20000.0,-0.0,1.0,350293.93459035724
2799,220293.93459035727,,139248.566640319,,20000.0,-0.0,1.0,339542.5012306763
2800,220293.93459035727,,115961.9406916323,,20000.0,-0.0,1.0,316255.8752819896
2801,220293.93459035727,,149895.65683749318,,20000.0,-0.0,1.0,350189.5914278504
2802,220293.93459035727,,138530.1905408945,,20000.0,-0.0,1.0,338824.12513125176
2803,220293.93459035727,,4015.2065712007634,,20000.0,-0.0,1.0,204309.14116155804
2804,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2805,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2806,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2807,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2808,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2809,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2810,220024.40627038284,,0.0,,20000.0,-0.0,1.0,200024.40627038284
2811,218601.1385796561,,0.0,,20000.0,-0.0,1.0,198601.1385796561
2812,219717.7670931745,,0.0,,20000.0,-0.0,1.0,199717.7670931745
2813,210832.76221271322,,-0.0,,20000.0,-0.0,1.0,190832.76221271322
2814,205567.7066200464,,5962.19053909924,,20000.0,-0.0,1.0,191529.89715914565
2815,185952.69980578547,,19211.13692635515,,20000.0,-0.0,1.0,185163.83673214063
2816,175094.01189681378,,35882.883486132916,,20000.0,-0.0,1.0,190976.8953829467
2817,142893.5071696734,,70045.87093235136,,20000.0,-0.0,1.0,192939.37810202476
2818,124660.82226659633,,104804.54160954306,,20000.0,-0.0,1.0,209465.3638761394
2819,126194.12651371586,,124224.7624552383,,20000.0,-0.0,1.0,230418.88896895415
2820,129407.439227554,,125196.51486129088,,20000.0,-0.0,1.0,234603.95408884488
2821,110737.67962596283,,137403.08610851978,,20000.0,-0.0,1.0,228140.76573448261
2822,87338.28188468891,,117595.9238426358,,20000.0,-0.0,1.0,184934.2057273247
2823,76094.07399607994,,91603.57140093128,,20000.0,-0.0,1.0,147697.64539701122
2824,85510.79844980281,,72447.12356766357,,20000.0,-0.0,1.0,137957.9220174664
2825,80765.36608330467,,33255.1373516203,,20000.0,-0.0,1.0,94020.50343492498
2826,97702.55669499307,,36420.163409740315,,20000.0,-0.0,1.0,114122.72010473337
2827,55497.64211300548,,1532.447954139063,,20000.0,-0.0,1.0,37030.09006714454
2828,33987.15902102696,,0.0,,20000.0,-0.0,1.0,13987.159021026957
2829,23094.195796743566,,0.0,,20000.0,-0.0,1.0,3094.1957967435665
2830,15326.438437745735,,0.0,,20000.0,1192.2350924118018,0.9403882453794099,0.0
2831,0.0,,0.0,,20000.0,5102.040816326529,0.6852862045630834,0.0
2832,0.0,,0.0,,20000.0,5102.040816326531,0.4301841637467569,0.0
2833,0.0,,0.0,,20000.0,5102.040816326531,0.17508212293043035,0.0
2834,26358.746788048775,,0.0,,20000.0,-1557.8929630719497,0.25297677108402783,0.0
2835,51939.41654697354,,0.0,,20000.0,-4900.0,0.4979767710840278,11939.416546973538
2836,79285.58456101775,,0.0,,20000.0,-4900.0,0.7429767710840278,39285.58456101775
2837,70844.35205474496,,-0.0,,20000.0,-4900.0,0.9879767710840278,30844.35205474496
2838,89146.17444074251,,2702.409528358061,,20000.0,-240.4645783194437,1.0,70867.09589432734
2839,90019.30427740605,,18065.05299456995,,20000.0,-0.0,1.0,88084.357271976
2840,139479.96994888928,,30270.071248439155,,20000.0,-0.0,1.0,149750.04119732842
2841,171039.0247200681,,28779.83455395404,,20000.0,-0.0,1.0,179818.85927402214
2842,164270.38269130772,,20731.327050174074,,20000.0,-0.0,1.0,165001.70974148178
2843,204610.2751281919,,23920.346916760544,,20000.0,-0.0,1.0,208530.62204495244
2844,220293.93459035727,,33419.094942746204,,20000.0,-0.0,1.0,233713.02953310346
2845,220293.93459035727,,48433.8198972153,,20000.0,-0.0,1.0,248727.7544875726
2846,220293.93459035727,,28168.829942292352,,20000.0,-0.0,1.0,228462.76453264963
2847,220293.93459035727,,21767.222610622837,,20000.0,-0.0,1.0,222061.15720098012
2848,220293.93459035727,,18564.944170821884,,20000.0,-0.0,1.0,218858.87876117916
2849,220293.93459035727,,6150.223978801952,,20000.0,-0.0,1.0,206444.15856915922
2850,220293.93459035727,,2295.3589521723075,,20000.0,-0.0,1.0,202589.29354252957
2851,220293.93459035727,,-0.0,,20000.0,-0.0,1.0,200293.93459035727
2852,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2853,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2854,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2855,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2856,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2857,220284.49430024676,,0.0,,20000.0,-0.0,1.0,200284.49430024676
2858,188367.17496398103,,0.0,,20000.0,-0.0,1.0,168367.17496398103
2859,173327.16322291276,,0.0,,20000.0,-0.0,1.0,153327.16322291276
2860,175589.29219063933,,0.0,,20000.0,-0.0,1.0,155589.29219063933
2861,220293.93459035727,,-0.0,,20000.0,-0.0,1.0,200293.93459035727
2862,220293.93459035727,,378.9360110276031,,20000.0,-0.0,1.0,200672.87060138487
2863,220293.93459035727,,1731.5691825583078,,20000.0,-0.0,1.0,202025.50377291557
2864,220293.93459035727,,4004.964062042526,,20000.0,-0.0,1.0,204298.8986523998
2865,220293.93459035727,,9748.591490294986,,20000.0,-0.0,1.0,210042.52608065226
2866,220293.93459035727,,16524.5214606505,,20000.0,-0.0,1.0,216818.45605100776
2867,220293.93459035727,,43152.02026547891,,20000.0,-0.0,1.0,243445.95485583617
2868,220293.93459035727,,53790.88009812052,,20000.0,-0.0,1.0,254084.81468847778
2869,220293.93459035727,,99978.48105368024,,20000.0,-0.0,1.0,300272.41564403754
2870,220293.93459035727,,133637.88296198213,,20000.0,-0.0,1.0,333931.8175523394
2871,220293.93459035727,,118310.06984891849,,20000.0,-0.0,1.0,318604.00443927577
2872,220293.93459035727,,87540.16299558837,,20000.0,-0.0,1.0,287834.0975859456
2873,220293.93459035727,,130113.6824340984,,20000.0,-0.0,1.0,330407.6170244557
2874,220293.93459035727,,101589.9582850025,,20000.0,-0.0,1.0,301883.89287535974
2875,220293.93459035727,,2963.6029798803743,,20000.0,-0.0,1.0,203257.53757023765
2876,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2877,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2878,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2879,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2880,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2881,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2882,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2883,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2884,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
2885,220293.93459035727,,-0.0,,20000.0,-0.0,1.0,200293.93459035727
2886,220293.93459035727,,7496.285333647509,,20000.0,-0.0,1.0,207790.21992400478
2887,220293.93459035727,,22103.222381890042,,20000.0,-0.0,1.0,222397.15697224732
2888,220293.93459035727,,36561.28819377845,,20000.0,-0.0,1.0,236855.22278413572
2889,220293.93459035727,,86174.22173004024,,20000.0,-0.0,1.0,286468.1563203975
2890,218898.90856374305,,125938.98614987571,,20000.0,-0.0,1.0,324837.8947136188
2891,220293.93459035727,,140836.3734089029,,20000.0,-0.0,1.0,341130.30799926014
2892,196879.19190422926,,100879.64703064128,,20000.0,-0.0,1.0,277758.83893487055
2893,149451.99655134394,,79737.95639210433,,20000.0,-0.0,1.0,209189.95294344827
2894,161524.57526082665,,61546.047993921165,,20000.0,-0.0,1.0,203070.62325474783
2895,95001.16272661598,,52539.03764697449,,20000.0,-0.0,1.0,127540.20037359046
2896,0.0,,36297.21899439335,,20000.0,-0.0,1.0,16297.218994393348
2897,0.0,,14433.844249765218,,20000.0,1419.9376913864237,0.9290031154306788,0.0
2898,0.0,,13921.146106467877,,20000.0,1550.728034064317,0.851466713727463,0.0
2899,0.0,,53.81812212803906,,20000.0,5088.311703538766,0.5970511285505247,0.0
2900,0.0,,0.0,,20000.0,5102.040816326531,0.34194908773419813,0.0
2901,0.0,,0.0,,18968.80847836113,4838.981754683962,0.10000000000000003,0.0
2902,0.0,,0.0,,2.176037128265307e-12,5.551115123125783e-13,0.1,0.0
2903,0.0,,0.0,,0.0,-0.0,0.1,0.0
2904,0.0,,0.0,,0.0,-0.0,0.1,0.0
2905,74574.63002990352,,0.0,,20000.0,-4899.999999999999,0.345,34574.63002990352
2906,118336.1250122699,,0.0,,20000.0,-4900.0,0.59,78336.1250122699
2907,100068.33321122428,,0.0,,20000.0,-4900.0,0.835,60068.33321122428
2908,97059.28258837819,,0.0,,20000.0,-3300.000000000001,1.0,63589.89483327615
2909,131822.63501060172,,-0.0,,20000.0,-0.0,1.0,111822.63501060172
2910,128824.17082017055,,8581.789496837742,,20000.0,-0.0,1.0,117405.96031700828
2911,80604.0289256424,,22466.134079637908,,20000.0,-0.0,1.0,83070.16300528031
2912,113340.86861179816,,35590.247591982254,,20000.0,-0.0,1.0,128931.1162037804
2913,101964.03125451137,,102203.27408513405,,20000.0,-0.0,1.0,184167.30533964542
2914,49959.833042929706,,121498.92071430034,,20000.0,-0.0,1.0,151458.75375723006
2915,47759.81387991052,,130250.26875077587,,20000.0,-0.0,1.0,158010.0826306864
2916,40503.386404758356,,111743.41464938923,,20000.0,-0.0,1.0,132246.8010541476
2917,34214.85065468531,,128532.57405217453,,20000.0,-0.0,1.0,142747.42470685983
2918,32163.558288490847,,121273.07672536922,,20000.0,-0.0,1.0,133436.63501386007
2919,21594.9358461339,,137272.73545214717,,20000.0,-0.0,1.0,138867.67129828106
2920,13525.71415776592,,138281.9489438403,,20000.0,-0.0,1.0,131807.66310160625
2921,15482.21688405621,,150000.0,,20000.0,-0.0,1.0,145482.21688405622
2922,16537.150501696113,,139726.5613861562,,20000.0,-0.0,1.0,136263.7118878523
2923,0.0,,4839.886979344195,,20000.0,3867.3757705754606,0.806631211471227,0.0
2924,18521.857667029595,,0.0,,20000.0,377.07712575775656,0.7877773551833391,0.0
2925,38179.64584714809,,0.0,,20000.0,-4244.452896333218,1.0,855.3483110941379
2926,76595.39872578645,,0.0,,20000.0,-0.0,1.0,56595.39872578645
2927,123625.08786197701,,0.0,,20000.0,-0.0,1.0,103625.08786197701
2928,169414.55974753978,,0.0,,20000.0,-0.0,1.0,149414.55974753978
2929,168659.69442548553,,0.0,,20000.0,-0.0,1.0,148659.69442548553
2930,159710.2336862384,,0.0,,20000.0,-0.0,1.0,139710.2336862384
2931,187075.3580768266,,0.0,,20000.0,-0.0,1.0,167075.3580768266
2932,198226.30433450596,,0.0,,20000.0,-0.0,1.0,178226.30433450596
2933,161263.08238380987,,-0.0,,20000.0,-0.0,1.0,141263.08238380987
2934,97052.39589124525,,8928.81986678139,,20000.0,-0.0,1.0,85981.21575802664
2935,68860.60796111474,,22249.380752514793,,20000.0,-0.0,1.0,71109.98871362954
2936,33351.9420900451,,37139.48832438453,,20000.0,-0.0,1.0,50491.43041442963
2937,24140.217309464653,,85870.34323392544,,20000.0,-0.0,1.0,90010.5605433901
2938,20423.25614237873,,94557.41698599262,,20000.0,-0.0,1.0,94980.67312837135
2939,19017.3575128959,,129188.48692247413,,20000.0,-0.0,1.0,128205.84443537003
2940,18246.0623406413,,149305.07784237617,,20000.0,-0.0,1.0,147551.14018301747
2941,25502.285544313512,,149646.9810168121,,20000.0,-0.0,1.0,155149.2665611256
2942,32158.84697594882,,136016.5255596252,,20000.0,-0.0,1.0,148175.37253557402
2943,28715.04196114212,,127993.108833125,,20000.0,-0.0,1.0,136708.15079426713
2944,32119.04098848223,,109808.54683453751,,20000.0,-0.0,1.0,121927.58782301974
2945,53033.447912331794,,82455.33954410323,,20000.0,-0.0,1.0,115488.78745643503
2946,72716.03081478538,,60122.44678548941,,20000.0,-0.0,1.0,112838.47760027478
2947,84828.44584627882,,28145.43380699214,,20000.0,-0.0,1.0,92973.87965327095
2948,40687.54987895243,,0.0,,20000.0,-0.0,1.0,20687.549878952428
2949,0.0,,0.0,,20000.0,5102.040816326529,0.7448979591836735,0.0
2950,0.0,,0.0,,20000.0,5102.040816326531,0.489795918367347,0.0
2951,0.0,,0.0,,20000.0,5102.040816326531,0.23469387755102045,0.0
2952,0.0,,0.0,,10560.000000000002,2693.8775510204086,0.1,0.0
2953,0.0,,0.0,,0.0,-0.0,0.1,0.0
2954,0.0,,0.0,,0.0,-0.0,0.1,0.0
2955,0.0,,0.0,,0.0,-0.0,0.1,0.0
2956,0.0,,0.0,,0.0,-0.0,0.1,0.0
2957,0.0,,-0.0,,0.0,-0.0,0.1,0.0
2958,0.0,,5036.708560387141,,5036.708560387141,-0.0,0.1,0.0
2959,0.0,,17160.07153384544,,17160.07153384544,-0.0,0.1,0.0
2960,0.0,,28174.337552015248,,20000.0,-2002.7127002437355,0.20013563501218679,0.0
2961,0.0,,44776.33124123717,,20000.0,-4900.0,0.4451356350121868,4776.331241237167
2962,0.0,,56406.19460184975,,20000.0,-4900.0,0.6901356350121868,16406.194601849747
2963,0.0,,92095.71724459591,,20000.0,-4900.0,0.9351356350121868,52095.717244595915
2964,0.0,,110600.5233003516,,20000.0,-1297.2872997562645,1.0,85305.47309726481
2965,0.0,,124615.14043945409,,20000.0,-0.0,1.0,104615.14043945409
2966,0.0,,122187.7024290669,,20000.0,-0.0,1.0,102187.7024290669
2967,0.0,,118467.95970722414,,20000.0,-0.0,1.0,98467.95970722414
2968,0.0,,127970.56282905054,,20000.0,-0.0,1.0,107970.56282905054
2969,0.0,,131183.66577253886,,20000.0,-0.0,1.0,111183.66577253886
2970,4471.8607550237,,132096.0162196159,,20000.0,-0.0,1.0,116567.8769746396
2971,72119.59827027019,,30331.76927007536,,20000.0,-0.0,1.0,82451.36754034556
2972,118179.34117970431,,0.0,,20000.0,-0.0,1.0,98179.34117970431
2973,123060.3871205672,,0.0,,20000.0,-0.0,1.0,103060.3871205672
2974,108851.97466785843,,0.0,,20000.0,-0.0,1.0,88851.97466785843
2975,92362.21975082676,,0.0,,20000.0,-0.0,1.0,72362.21975082676
2976,91451.63295673058,,0.0,,20000.0,-0.0,1.0,71451.63295673058
2977,86580.22632404383,,0.0,,20000.0,-0.0,1.0,66580.22632404383
2978,66314.972604319,,0.0,,20000.0,-0.0,1.0,46314.972604319
2979,47499.264629320794,,0.0,,20000.0,-0.0,1.0,27499.264629320794
2980,45241.77117191406,,0.0,,20000.0,-0.0,1.0,25241.771171914057
2981,43447.68436969217,,-0.0,,20000.0,-0.0,1.0,23447.68436969217
2982,25109.16043270391,,6156.683474610112,,20000.0,-0.0,1.0,11265.843907314022
2983,16828.99214990144,,17349.014691660937,,20000.0,-0.0,1.0,14178.006841562383
2984,0.0,,27812.534025052286,,20000.0,-0.0,1.0,7812.534025052286
2985,0.0,,34321.85379955462,,20000.0,-0.0,1.0,14321.853799554621
2986,0.0,,53590.385193804905,,20000.0,-0.0,1.0,33590.385193804905
2987,0.0,,39683.4909387284,,20000.0,-0.0,1.0,19683.4909387284
2988,0.0,,23669.286200821192,,20000.0,-0.0,1.0,3669.2862008211923
2989,0.0,,28898.314246948572,,20000.0,-0.0,1.0,8898.314246948572
2990,0.0,,45984.21913127468,,20000.0,-0.0,1.0,25984.21913127468
2991,0.0,,40996.06599609389,,20000.0,-0.0,1.0,20996.065996093886
2992,0.0,,78240.2209036196,,20000.0,-0.0,1.0,58240.2209036196
2993,23184.22684474763,,51934.387903073206,,20000.0,-0.0,1.0,55118.61474782083
2994,29183.740013270948,,17751.900916486375,,20000.0,-0.0,1.0,26935.640929757326
2995,50283.78661962318,,7974.860696395247,,20000.0,-0.0,1.0,38258.647316018425
2996,44689.22354561191,,0.0,,20000.0,-0.0,1.0,24689.22354561191
2997,44724.93101304385,,0.0,,20000.0,-0.0,1.0,24724.931013043853
2998,43565.88794988671,,0.0,,20000.0,-0.0,1.0,23565.88794988671
2999,81647.13742381173,,0.0,,20000.0,-0.0,1.0,61647.13742381173
3000,92628.01528720125,,0.0,,20000.0,-0.0,1.0,72628.01528720125
3001,89781.26866326728,,0.0,,20000.0,-0.0,1.0,69781.26866326728
3002,89049.46794413935,,0.0,,20000.0,-0.0,1.0,69049.46794413935
3003,78870.02706021674,,0.0,,20000.0,-0.0,1.0,58870.027060216744
3004,68061.22088961571,,0.0,,20000.0,-0.0,1.0,48061.22088961571
3005,59622.448897192255,,-0.0,,20000.0,-0.0,1.0,39622.448897192255
3006,48909.42453716362,,1235.0886930550178,,20000.0,-0.0,1.0,30144.51323021864
3007,24952.794569945825,,8108.027875025498,,20000.0,-0.0,1.0,13060.822444971323
3008,0.0,,15902.30874195369,,20000.0,1045.3294025628334,0.9477335298718583,0.0
3009,0.0,,32328.845315147773,,20000.0,-1045.3294025628334,1.0,8062.194692442331
3010,0.0,,38674.5839715333,,20000.0,-0.0,1.0,18674.5839715333
3011,0.0,,77515.28664333768,,20000.0,-0.0,1.0,57515.28664333768
3012,0.0,,57538.08579768839,,20000.0,-0.0,1.0,37538.08579768839
3013,0.0,,66795.89231946228,,20000.0,-0.0,1.0,46795.89231946228
3014,24150.743507206495,,66932.95318084654,,20000.0,-0.0,1.0,71083.69668805304
3015,116754.12625095577,,107618.59101826609,,20000.0,-0.0,1.0,204372.71726922184
3016,220293.93459035727,,73702.72210041093,,20000.0,-0.0,1.0,273996.6566907682
3017,139337.6337586113,,42921.40747550078,,20000.0,-0.0,1.0,162259.04123411208
3018,137792.8250437752,,9205.098467714277,,20000.0,-0.0,1.0,126997.92351148947
3019,128231.40413901572,,4150.083583149664,,20000.0,-0.0,1.0,112381.48772216539
